Time,Isosbestic,Fluorescence
7576.768656,912.501,738.05
7576.968655,915.66,736.961
7577.16865,909.284,736.045
7577.368647,909.77,735.034
7577.568637,909.849,738.729
7577.76863,911.877,738.596
7577.968627,918.82,737.425
7578.16862,916.923,742.055
7578.368617,918.165,740.864
7578.568609,917.124,739.831
7578.768603,919.766,743.77
7578.968602,914.045,741.833
7579.168593,916.397,739.602
7579.368587,917.164,741.127
7579.568586,915.036,743.266
7579.768583,917.451,741.43
7579.968576,912.567,744.723
7580.168568,916.8,742.004
7580.368565,917.941,751.359
7580.568558,915.184,746.304
7580.768556,917.845,752.482
7580.968548,922.029,747.466
7581.168543,921.127,754.939
7581.36854,915.42,760.72
7581.568529,915.338,777.361
7581.76853,910.263,764.578
7581.968521,905.683,749.569
7582.168516,902.59,756.632
7582.368513,903.045,750.063
7582.568504,905.657,743.385
7582.7685,899.31,758.483
7582.968497,899.869,760.427
7583.168491,901.752,746.88
7583.368481,901.621,749.399
7583.568477,903.88,746.548
7583.768473,902.169,751.858
7583.968463,907.854,743.472
7584.168455,911.74,755.624
7584.36845,905.002,755.314
7584.568444,903.061,755.047
7584.768438,903.497,750.896
7584.968431,905.028,756.126
7585.168428,901.067,754.145
7585.368418,895.29,755.38
7585.568411,893.809,747.392
7585.768405,895.973,747.54
7585.968401,893.897,748.072
7586.168391,901.789,745.426
7586.368384,894.82,761.738
7586.56838,895.545,755.068
7586.768371,900.625,748.352
7586.968363,898.327,768.67
7587.168359,892.683,750.176
7587.368349,896.982,756.563
7587.568347,892.576,749.849
7587.768338,895.431,753.322
7587.96833,892.598,752.88
7588.168324,893.788,747.07
7588.368322,896.758,747.83
7588.568309,892.496,748.564
7588.768308,897.415,742.809
7588.9683,899.577,756.723
7589.168292,895.213,764.559
7589.368286,899.051,751.194
7589.568282,904.349,750.933
7589.768272,899.949,758.025
7589.968268,900.608,753.544
7590.168258,901.658,746.142
7590.368255,902.199,762.779
7590.568245,899.058,759.194
7590.768241,897.222,753.364
7590.96823,897.693,752.522
7591.168222,900.552,750.108
7591.368218,898.552,776.608
7591.568214,896.015,764.54
7591.768209,895.173,776.938
7591.968199,894.498,760.101
7592.168195,897.191,750.505
7592.368187,895.472,757.833
7592.568183,891.044,757.911
7592.768174,894.158,754.131
7592.968165,894.543,749.84
7593.168163,893.056,772.198
7593.368154,890.14,777.154
7593.568147,883.395,783.484
7593.768142,888.652,755.058
7593.968132,891.772,757.907
7594.168132,885.509,760.554
7594.368125,883.288,748.509
7594.568117,885.345,745.557
7594.768111,883.549,750.666
7594.968104,888.412,745.459
7595.168097,895.464,747.394
7595.368093,890.23,746.852
7595.568083,895.819,744.391
7595.768076,898.4,747.484
7595.968074,899.988,749.702
7596.168064,901.194,748.066
7596.368056,903.987,745.118
7596.568056,899.041,749.962
7596.768048,900.831,746.832
7596.968043,899.958,752.747
7597.168037,899.427,751.775
7597.368027,896.952,745.426
7597.568018,896.138,765.689
7597.768016,899.626,747.968
7597.968012,899.803,751.213
7598.168001,894.892,757.998
7598.367995,901.031,754.503
7598.567992,900.736,747.814
7598.767983,898.26,748.028
7598.967979,896.032,744.826
7599.167968,894.241,743.747
7599.367963,892.459,738.169
7599.56796,892.551,749.133
7599.767953,893.981,746.297
7599.96795,895.572,749.445
7600.167947,899.775,742.456
7600.367937,904.953,744.126
7600.567936,900.453,742.528
7600.767928,904.593,737.307
7600.967924,893.107,746.222
7601.167923,901.422,742.466
7601.367919,899.407,741.56
7601.567909,903.182,739.13
7601.767909,903.583,748.619
7601.967901,903.718,741.204
7602.1679,899.824,738.88
7602.367895,896.566,738.555
7602.567891,899.015,742.94
7602.76788,900.354,750.424
7602.967876,903.971,751.967
7603.167876,900.554,742.807
7603.367866,903.437,740.78
7603.567866,904.204,745.28
7603.767859,903.002,737.472
7603.967857,903.442,733.029
7604.167847,893.866,740.907
7604.367844,904.206,733.761
7604.567842,903.996,742.35
7604.767834,908.778,742.029
7604.967832,904.734,740.101
7605.167826,903.133,741.716
7605.367823,915.267,740.877
7605.567817,912.375,742.911
7605.76781,911.418,743.996
7605.967808,912.637,744.235
7606.167801,909.354,741.277
7606.367799,911.56,742.674
7606.56779,911.845,736.811
7606.767786,907.249,736.861
7606.967785,910.608,739.244
7607.167781,908.334,739.986
7607.367773,912.848,740.721
7607.567772,919.453,740.832
7607.76776,920.31,741.142
7607.967757,919.048,740.268
7608.167751,918.657,739.764
7608.367738,919.093,743.695
7608.567733,917.212,742.559
7608.767727,917.346,744.238
7608.967717,917.067,745.626
7609.16771,915.322,745.306
7609.367704,915.821,742.658
7609.567696,911.205,744.166
7609.76769,910.057,741.804
7609.96768,908.259,746.106
7610.167675,907.839,745.285
7610.367665,907.194,744.857
7610.567661,910.678,744.153
7610.767654,914.9,742.944
7610.967646,919.284,743.404
7611.167639,917.031,740.316
7611.367632,907.193,728.148
7611.567624,891.692,723.577
7611.767613,896.344,737.739
7611.967611,901.715,736.848
7612.167603,909.77,746.542
7612.36759,923.038,755.706
7612.567588,921.279,752.173
7612.767579,914.894,750.485
7612.967574,918.136,754.953
7613.167563,927.685,754.777
7613.367555,922.645,746.857
7613.567551,916.022,744.646
7613.767545,889.251,726.352
7613.967533,895.707,740.813
7614.167527,887.333,734.412
7614.367519,908.79,748.085
7614.567514,908.012,748.464
7614.767508,905.756,747.97
7614.967497,914.187,752.208
7615.167489,918.9,752.789
7615.36748,926.409,757.923
7615.567473,923.634,752.536
7615.767476,914.362,752.376
7615.967468,913.897,743.975
7616.167464,906.192,749.885
7616.367462,911.424,749.633
7616.567455,909.674,755.028
7616.767458,919.215,752.46
7616.967453,903.655,758.894
7617.16745,915.646,750.629
7617.367446,914.146,748.223
7617.56744,918.539,752.767
7617.767435,910.402,748.634
7617.967433,908.153,750.836
7618.167427,913.079,764.327
7618.367428,915.337,752.475
7618.56742,918.723,757.273
7618.76742,915.081,757.999
7618.967416,915.575,760.536
7619.16741,914.027,756.61
7619.36741,911.148,750.335
7619.567405,917.26,759.289
7619.767403,914.897,760.94
7619.967397,911.787,750.977
7620.167395,917.043,754.629
7620.367389,924.421,752.355
7620.567385,911.515,751.805
7620.767381,914.998,750.48
7620.967377,910.818,750.689
7621.167378,907.738,750.512
7621.367373,907.382,749.055
7621.567371,905.715,752.932
7621.767369,914.376,748.547
7621.967359,910.676,752.276
7622.167356,911.038,747.399
7622.367352,910.152,740.143
7622.567355,904.819,744.03
7622.767351,907.16,747.241
7622.967347,921.875,744.543
7623.167339,907.049,752.351
7623.367336,906.714,751.296
7623.567336,904.617,749.717
7623.767328,907.356,743.179
7623.967322,914.453,743.179
7624.167315,908.959,743.443
7624.367306,902.743,746.787
7624.567302,907.538,747.173
7624.767294,906.218,741.841
7624.967287,909.631,743.473
7625.16728,908.899,741.331
7625.367274,914.633,739.501
7625.567263,910.668,739.306
7625.767257,910.108,735.377
7625.967252,919.832,746.341
7626.167242,898.828,732.3
7626.367236,879.894,734.659
7626.567235,904.424,740.679
7626.767227,904.238,743.484
7626.967217,875.763,742.716
7627.167209,895.75,757.283
7627.367203,918.814,756.836
7627.567198,910.808,743.001
7627.767194,896.206,752.256
7627.967187,911.024,752.052
7628.167178,920.099,746.956
7628.36717,905.883,738.419
7628.567165,904.382,748.225
7628.767159,918.132,743.082
7628.96715,921.241,747.148
7629.167143,918.924,759.12
7629.367134,910.966,762.623
7629.567131,892.706,759.26
7629.767122,892.809,760.017
7629.967114,887.615,752.462
7630.167108,894.887,758.934
7630.367104,891.186,754.327
7630.567093,886.981,752.684
7630.767088,888.44,749.888
7630.967085,894.419,754.491
7631.167073,894.598,754.708
7631.367069,899.013,753.273
7631.567058,897.612,757.892
7631.767055,902.594,757.711
7631.967048,907.176,758.405
7632.167044,903.599,756.092
7632.367035,903.889,751.873
7632.567031,900.333,757.153
7632.767026,908.092,755.102
7632.967023,905.482,758.851
7633.167012,909.101,768.157
7633.367011,911.046,764.735
7633.567002,916.826,764.929
7633.766998,912.461,763.215
7633.966992,908.999,765.739
7634.166985,911.297,782.023
7634.366983,913.33,772.806
7634.566974,909.776,763.792
7634.766966,934.086,778.71
7634.966964,918.495,752.904
7635.166956,906.582,760.398
7635.366955,909.347,764.62
7635.566943,924.096,772
7635.766939,920.804,742.756
7635.966933,888.902,744.139
7636.166926,894.253,722.977
7636.366925,906.693,754.189
7636.566915,912.359,751.943
7636.76691,908.202,751.105
7636.966902,900.249,758.512
7637.166903,893.24,743.554
7637.366896,892.403,742.496
7637.566891,892.64,742.754
7637.766881,892.994,740.572
7637.966875,890.767,738.924
7638.166868,894.425,749.712
7638.366864,905.364,760.005
7638.566856,914.994,756.933
7638.766853,927.028,764.49
7638.966845,912.253,747.358
7639.166839,898.066,742.937
7639.366833,900.892,745.299
7639.566829,912.813,750.183
7639.766823,908.236,747.305
7639.966816,911.894,745.505
7640.166811,907.269,743.692
7640.366808,894.53,738.73
7640.566797,884.644,764.692
7640.766794,922.184,744.591
7640.966788,891.303,736.515
7641.166782,895.935,744.701
7641.366773,902.655,740.309
7641.566766,898.633,747.967
7641.766763,900.304,746.148
7641.966754,902.701,750.015
7642.16675,899.701,749.304
7642.366742,900.635,748.093
7642.566737,900.076,750.271
7642.76673,898.306,754.266
7642.966719,899.129,755.259
7643.166712,913.119,754.981
7643.366711,904.153,746.131
7643.566704,902.858,748.473
7643.766694,924.834,766.986
7643.966692,907.819,760.982
7644.166683,906.801,759.182
7644.366676,894.271,753.951
7644.566669,897.451,756.754
7644.766665,891.722,745.812
7644.966655,900.06,751.021
7645.166654,887.497,744.582
7645.366641,889.795,745.78
7645.566636,896.484,748.224
7645.766628,885.788,752.439
7645.966626,891.1,753.341
7646.166617,899.602,753.398
7646.366615,906.774,754.805
7646.566607,908.591,755.099
7646.766602,911.3,759.627
7646.966595,913.209,753.512
7647.166586,908.438,748.826
7647.366579,900.043,758.6
7647.566575,927.494,757.158
7647.766564,913.944,755.457
7647.966555,903.723,759.485
7648.166552,904.386,758.228
7648.366545,899.744,749.866
7648.566535,910.751,751.925
7648.766529,906.433,753.139
7648.966516,910.334,760.276
7649.166512,909.33,755.718
7649.366499,902.324,762.6
7649.566496,912.147,758.057
7649.766486,902.327,750.772
7649.966477,894.786,758.076
7650.16647,893.166,774
7650.366461,890.942,753.236
7650.566454,885.563,764.268
7650.766444,915.692,756.927
7650.966436,900.603,747.973
7651.166432,904.607,757.801
7651.366425,910.533,750.394
7651.566419,890.844,744.917
7651.766409,905.002,755.683
7651.966397,903.041,751.246
7652.166394,898.152,759.852
7652.366386,907.028,749.962
7652.566377,892.009,738.554
7652.766366,890.486,752.951
7652.96636,887.481,751.096
7653.166352,890.855,749.117
7653.366344,877.796,741.807
7653.566335,878.364,747.826
7653.76633,886.505,746.304
7653.966323,892.049,754.225
7654.166314,891.966,751.449
7654.366305,888.941,744.813
7654.566294,891.149,742.875
7654.766292,885.106,753.355
7654.966279,891.337,753.611
7655.166274,895.012,761.349
7655.366262,893.836,762.92
7655.566255,898.627,758.711
7655.766251,895.922,759.409
7655.966244,888.918,761.677
7656.166243,889.989,763.016
7656.366238,880.004,748.717
7656.566231,880.23,753.843
7656.766221,883.94,751.851
7656.966221,911.25,782.042
7657.166215,916.887,757.422
7657.366207,876.956,752.323
7657.566206,890.119,758.344
7657.766194,888.729,779.145
7657.966191,900.703,751.599
7658.166184,881.242,748.829
7658.366181,891.957,746.437
7658.566174,907.706,781.843
7658.766168,909.191,753.015
7658.966166,895.168,766.914
7659.166157,896.674,764.978
7659.366153,896.759,754.207
7659.56615,891.73,751.632
7659.766144,903.468,753.193
7659.96614,901.268,766.012
7660.166133,914.941,756.134
7660.366126,902.971,753.819
7660.566118,889.678,754.761
7660.766114,903.505,738.729
7660.966107,889.299,738.588
7661.166107,893.021,765.429
7661.366097,909.617,758.768
7661.566095,906.73,746.992
7661.766086,899.828,747.934
7661.966083,900.093,748.158
7662.166081,903.019,747.884
7662.366072,887.936,748.577
7662.566069,891.21,735.735
7662.766061,886.693,763.016
7662.966053,881.002,751.427
7663.166051,888.224,757.747
7663.366048,882.939,747.057
7663.566038,881.283,734.703
7663.766033,877.056,744.061
7663.966022,881.595,748.583
7664.166011,875.616,740.105
7664.365999,881.062,744.966
7664.565993,885.284,749.437
7664.765985,886.398,750.143
7664.965974,887.709,750.051
7665.165966,898.879,757.647
7665.365955,895.335,758.549
7665.565947,890.948,753.779
7665.765937,892.65,745.123
7665.965928,889.315,753.554
7666.165913,890.463,752.754
7666.365909,897.412,765.554
7666.565895,905.305,775.092
7666.765889,890.257,760.093
7666.965877,891.08,772.92
7667.165869,901.799,784.643
7667.365859,885.938,781.694
7667.565851,892.157,764.815
7667.765836,888.186,763.257
7667.965828,894.781,766.212
7668.165817,895.408,780.073
7668.365812,881.181,780.536
7668.565799,882.929,786.629
7668.76579,889.085,795.164
7668.965782,889.703,775.758
7669.165773,888.588,768.311
7669.365762,888.98,762.258
7669.565752,894.874,762.167
7669.765745,887.728,755.226
7669.965732,889.477,748.281
7670.165724,875.317,754.655
7670.365711,887.703,763.483
7670.565704,895.574,765.461
7670.765696,891.871,754.397
7670.965687,883.627,750.933
7671.165674,884.502,755.68
7671.365665,890.346,748.937
7671.565659,881.145,747.601
7671.765653,877.972,737.535
7671.965642,887.35,754.038
7672.165637,896.18,747.844
7672.365636,884.072,755.443
7672.56563,889.757,745.155
7672.765625,879.314,741.208
7672.965619,870.944,741.761
7673.165611,882.428,741.77
7673.365606,878.213,744.069
7673.565603,889.916,743.202
7673.765597,880.449,750.379
7673.965589,886.523,761.12
7674.165585,887.515,753.111
7674.365585,887.397,740.204
7674.565578,872.477,740.763
7674.76557,881.301,734.214
7674.965564,879.876,751.162
7675.165564,894.217,749.818
7675.365558,894.233,759.912
7675.565552,891.97,749.162
7675.765543,885.598,761.911
7675.965537,872.894,740.302
7676.165537,872.844,742.804
7676.365526,879.337,745.79
7676.565525,876.493,760.455
7676.765521,896.019,764.69
7676.965514,877.053,755.728
7677.165505,877.054,747.211
7677.365505,864.387,742.814
7677.565498,882.604,752.717
7677.765493,889.603,747.474
7677.965486,884.424,739.111
7678.16548,870.563,742.555
7678.365477,875.903,744.589
7678.565469,880.812,746.809
7678.765464,877.285,743.672
7678.965458,871.428,740.903
7679.165451,870.592,737.84
7679.365447,875.636,754.854
7679.565446,876.63,740.359
7679.765438,875.159,749.888
7679.965439,879.946,752.871
7680.165435,882.641,752.696
7680.365431,877.937,748.29
7680.565434,871.828,757.006
7680.76543,876.235,744.528
7680.965428,880.481,758.476
7681.165421,879.026,762.007
7681.365418,881.804,756.843
7681.565417,884.844,748.903
7681.765419,880.769,744.911
7681.965413,879.589,744.478
7682.165411,881.398,744.853
7682.365409,877.934,744.783
7682.565405,877.009,744.002
7682.765406,878.404,739.22
7682.965403,870.596,739.687
7683.165398,885.114,758.453
7683.365395,879.762,757.32
7683.565397,874.911,747.359
7683.76539,872.891,757.517
7683.96539,878.057,748.697
7684.165388,863.861,743.551
7684.365389,863.347,730.951
7684.56538,866.337,742.751
7684.765378,877.979,748.476
7684.965381,876.627,746.289
7685.165375,870.064,734.809
7685.365372,876.276,745.585
7685.56537,874.166,739.661
7685.765366,867.529,742.578
7685.965369,867.325,770.136
7686.165364,902.078,784.983
7686.365364,885.83,787.555
7686.565358,868.303,772.155
7686.765357,877.529,772.691
7686.965357,866.542,758.652
7687.165349,879.416,770.037
7687.365351,870.874,761.805
7687.565349,869.122,763.695
7687.765339,868.027,755.848
7687.965334,878.933,755.222
7688.165325,867.971,748.357
7688.36532,871.641,754.295
7688.565313,866.613,737.713
7688.765304,858.615,740.02
7688.965299,864.732,731.369
7689.16529,857.744,746.356
7689.365287,871.982,751.27
7689.565278,875.229,755.886
7689.765274,878.399,756.046
7689.965264,883.016,749.916
7690.165259,876.327,751.106
7690.365249,880.687,755.516
7690.565245,878.287,745.675
7690.765236,877.16,752.538
7690.965229,878.923,748.666
7691.165223,884.216,757.962
7691.36522,886.776,751.961
7691.565207,882.475,751.379
7691.765202,888.677,751.436
7691.965197,889.831,749.291
7692.165192,887.009,746.234
7692.365179,887.717,745.186
7692.565174,891.39,758.326
7692.76517,884.301,764.058
7692.965162,892.386,774.32
7693.165157,888.409,751.381
7693.365146,877.354,746.632
7693.565142,866.141,732.51
7693.765137,878.616,753.238
7693.965124,883.387,753.05
7694.16512,870.651,744.635
7694.365114,872.157,750.137
7694.565107,873.723,759.626
7694.765101,877.924,761.254
7694.965092,876.623,757.842
7695.165083,874.112,745.556
7695.36508,870.378,741.654
7695.565072,874.486,738.029
7695.765063,868.312,748.396
7695.965056,873.308,743.573
7696.16505,872.313,742.364
7696.365043,877.796,753.294
7696.565037,884.387,754.253
7696.765028,868.848,741.493
7696.965025,876.085,739.697
7697.165013,872.98,732.52
7697.365008,862.941,727.898
7697.565003,875.493,744.982
7697.764992,876.29,738.049
7697.964991,867.448,741.788
7698.164983,876.972,743.679
7698.364977,885.593,749.077
7698.564971,877.55,746.81
7698.764959,889.028,735.967
7698.964955,867.446,734.795
7699.164948,878.471,731.866
7699.364941,873.141,733.698
7699.56493,871.187,730.205
7699.764924,876.537,728.207
7699.964915,871.557,737.541
7700.16491,882.232,743.123
7700.364901,880.846,734.362
7700.564901,871.503,724.869
7700.764889,864.661,721.748
7700.964886,866.201,727.119
7701.164879,873.128,727.562
7701.364872,879.313,729.598
7701.564862,876.75,733.639
7701.764858,883.123,734.669
7701.964849,888.071,742.405
7702.16484,887.525,740.224
7702.364835,888.8,736.898
7702.564829,890.544,733.579
7702.764821,875.096,728.465
7702.96481,881.89,740.005
7703.164803,876.918,740.471
7703.364799,870.304,725.124
7703.56479,870.301,732.838
7703.764785,873.115,737.898
7703.964778,867.728,733.483
7704.164769,875.243,738.932
7704.364761,882.593,733.808
7704.564755,878.176,736.775
7704.764749,882.042,735.453
7704.96474,880.984,736.725
7705.164736,880.345,737.124
7705.364725,886.539,742.993
7705.56472,884.333,744.792
7705.764712,891.449,743.431
7705.964708,891.927,743.228
7706.164702,877.759,739.026
7706.364692,884.845,733.523
7706.564685,873.486,729.319
7706.764679,874.698,727.487
7706.964669,876.823,729.698
7707.164662,884.378,723.292
7707.364656,871.563,720.794
7707.564648,872.535,720.547
7707.764644,868.272,723.017
7707.964639,877.534,723.676
7708.164628,892.371,742.28
7708.364622,885.043,753.434
7708.564614,895.959,761.526
7708.764608,900.886,765.764
7708.964603,887.209,744.001
7709.164595,881.673,748.606
7709.364586,874.279,735.176
7709.564579,884.842,748.668
7709.764571,884.857,747.576
7709.964566,874.965,743.41
7710.164557,878.065,746.723
7710.364551,895.352,754.446
7710.564548,893.15,755.293
7710.764537,892.565,746.244
7710.964533,873.437,738.08
7711.164523,873.622,740.767
7711.364518,887.901,742.007
7711.564511,876.075,733.277
7711.764508,873.23,735.468
7711.9645,876.71,736.38
7712.164497,879.663,758.873
7712.364492,909.486,759.344
7712.564486,876.487,735.928
7712.764481,870.6,750.314
7712.96448,869.584,745.326
7713.164473,874.467,750.379
7713.364465,880.233,747.413
7713.564461,875.851,735.464
7713.764457,851.07,729.265
7713.964456,864.419,721.866
7714.164449,864.008,730.842
7714.364446,865.259,734.917
7714.564441,875.229,744.164
7714.764438,874.637,751.705
7714.96443,878.995,739.988
7715.164426,870.146,726.427
7715.364423,861.45,726.032
7715.564418,871.528,737.613
7715.764413,877.79,732.758
7715.964407,888.018,738.128
7716.164407,878.29,746.799
7716.364403,880.997,738.01
7716.564391,883.464,740.46
7716.764388,875.813,737.628
7716.964387,878.029,739.432
7717.164384,879.614,733.029
7717.364378,875.784,739.686
7717.564374,871.915,730.375
7717.76437,875.587,733.753
7717.964366,878.668,735.887
7718.164358,875.859,734.814
7718.364352,876.81,733.182
7718.564352,873.605,731.773
7718.764343,876.507,732.273
7718.964339,875.011,725.011
7719.164334,881.912,732.991
7719.364333,877.927,744.64
7719.564328,888.123,745.692
7719.764323,891.277,752.475
7719.964319,891.152,752.994
7720.164311,886.828,757.142
7720.364312,882.779,747.102
7720.564305,891.585,762.273
7720.764304,880.418,753.387
7720.9643,880.169,748.114
7721.164291,883.115,753.588
7721.364284,880.657,747.144
7721.564284,885.778,749.95
7721.764277,874.194,744.401
7721.964274,881.112,742.9
7722.164269,872.851,727.192
7722.364264,877.756,737.608
7722.564259,882.896,738.836
7722.764256,883.355,745.292
7722.964254,887.448,752.347
7723.164246,886.738,742.04
7723.364245,882.54,743.709
7723.564243,870.831,742.715
7723.764235,873.36,744.474
7723.964228,881.195,743.175
7724.164227,868.739,737.305
7724.364223,875.434,740.817
7724.56422,884.015,771.028
7724.764217,883.335,776.008
7724.964212,883.393,765.536
7725.164205,873.364,745.678
7725.364201,876.279,723.482
7725.564199,860.801,736.038
7725.76419,874.466,725.81
7725.964186,871.893,738.975
7726.164186,868.739,733.248
7726.364181,859.524,725.225
7726.564176,867.337,732.53
7726.764169,877.429,744.146
7726.964167,874.959,743.584
7727.164165,877.079,738
7727.364156,871.246,738.438
7727.564151,879.046,742.251
7727.764152,880.09,738.205
7727.964145,869,739.946
7728.164135,878.321,746.847
7728.364133,872.233,746.505
7728.564127,871.512,747.165
7728.764119,886.84,754.115
7728.96412,883.734,754.997
7729.164111,882.123,755.724
7729.364107,882.897,746.098
7729.564101,886.676,748.045
7729.764097,872.196,748.81
7729.964091,880.969,756.302
7730.164086,890.001,774.389
7730.364082,887.579,775.76
7730.564079,874.931,754.777
7730.764069,875.708,748.709
7730.964063,876.45,745.403
7731.164059,879.09,745.848
7731.364059,881.8,764.008
7731.564051,889.517,754.218
7731.764044,871.629,746.684
7731.96404,873.623,753.093
7732.164037,882.503,755.089
7732.36403,882.745,749.35
7732.564023,879.605,744.12
7732.764021,881.122,749.724
7732.964015,881.975,755.079
7733.164006,877.629,755.755
7733.364004,884.608,753.057
7733.563996,872.929,739.874
7733.763992,869.213,738.089
7733.963989,863.824,733.604
7734.16398,862.041,740.093
7734.363981,863.3,742.321
7734.563974,885.173,777.99
7734.763965,897.765,761.511
7734.963961,882.247,766.963
7735.163957,893.825,783.571
7735.363953,883.899,770.057
7735.563948,869.374,758.341
7735.763941,881.751,761.877
7735.963933,884.437,753.61
7736.163926,871.915,757.878
7736.363918,873.95,758.829
7736.563909,883.919,753.75
7736.763899,877.026,748.017
7736.963894,870.274,749.812
7737.163887,873.004,747.637
7737.363874,867.989,744.598
7737.563866,869.711,749.416
7737.76386,869.008,731.359
7737.963855,864.687,741.741
7738.163847,879.257,745.78
7738.363833,870.69,743.363
7738.563831,873.783,742.721
7738.763821,870.313,750.662
7738.963816,874.423,747.577
7739.163804,873.914,748.626
7739.363798,878.16,749.303
7739.563788,878.266,745.269
7739.763781,879.368,737.183
7739.963771,870.497,729.483
7740.163765,855.626,724.816
7740.363758,862.054,737.096
7740.563753,870.694,736.663
7740.76374,864.933,728.349
7740.963734,860.399,722.236
7741.163724,860.345,721.372
7741.363718,854.586,720.588
7741.563713,856.894,731.446
7741.763699,857.631,725.273
7741.963698,863.917,738.89
7742.163685,864.04,744.515
7742.363679,860.879,756.005
7742.563674,866.742,765.61
7742.763661,866.894,755.542
7742.963653,868.467,745.247
7743.163647,865.328,741.689
7743.36364,864.768,738.976
7743.563635,866.21,755.494
7743.763626,867.789,762.064
7743.96362,856.338,742.574
7744.163615,864.903,747.643
7744.363616,870.219,763.017
7744.563606,867.577,773.709
7744.763606,866.675,772.037
7744.963602,868.03,762.922
7745.163596,863.23,759.255
7745.36359,867.593,751.827
7745.563587,861.765,744.425
7745.763582,857.354,732.323
7745.96358,851.067,719.671
7746.163573,861.132,728.268
7746.363566,862.428,740.867
7746.563565,870.696,745.747
7746.763557,874.029,742.826
7746.963555,864.949,733.359
7747.163549,857.376,730.956
7747.363545,852.216,729.087
7747.563539,860.785,722.664
7747.763537,849.586,717.194
7747.963528,866.811,736.349
7748.163528,866.15,719.235
7748.363521,864.079,727.256
7748.563518,867.285,728.631
7748.763514,879.204,737.364
7748.963504,886.227,734.144
7749.163499,879.733,729.115
7749.363495,876.125,731.039
7749.563492,867.407,730.561
7749.763488,881.106,733.717
7749.963483,886.968,737.571
7750.16348,872.254,722.227
7750.363475,875.694,715.358
7750.563472,876.618,736.19
7750.763469,889.929,731.92
7750.963461,880.545,726.307
7751.163459,884.008,731.867
7751.363451,887.168,723.903
7751.563446,876.265,722.856
7751.763445,871.83,730.253
7751.963434,877.892,728.052
7752.163431,875.951,736.295
7752.363423,884.679,741.269
7752.563418,887.788,739.019
7752.763413,871.383,730.419
7752.963406,865.458,720.237
7753.163406,868.994,722.811
7753.363397,862.672,720.662
7753.56339,868.008,727.863
7753.763391,868.318,730.107
7753.96338,869.968,736.207
7754.163376,868.868,732.402
7754.363375,878.074,734.56
7754.563369,871.585,743.206
7754.763365,873.325,743.684
7754.963355,868.294,740.262
7755.163351,867.799,741.361
7755.363342,856.714,736.598
7755.563336,865.958,742.806
7755.763332,864.258,729.705
7755.963327,844.442,716.616
7756.163325,866.14,730.573
7756.363317,850.831,720.964
7756.563314,879.823,713.668
7756.763308,858.915,714.102
7756.963299,867.087,714.388
7757.1633,870.278,730.519
7757.363292,871.107,713.038
7757.563287,878.565,728.826
7757.763281,863.2,707.503
7757.963279,871.605,716.409
7758.163268,873.17,714.151
7758.363267,869.55,711.786
7758.563262,866.289,707.37
7758.763255,863.111,720.723
7758.963251,874.58,724.843
7759.163243,866.742,717.825
7759.36324,878.835,735.73
7759.563233,884.456,748.423
7759.763225,885.451,736.547
7759.963221,879.543,731.033
7760.163215,869.194,730.636
7760.363209,872.359,716.974
7760.563197,874.918,731.511
7760.763189,867.247,721.996
7760.963183,886.057,736.001
7761.163177,885.196,744.815
7761.363168,873.838,753.018
7761.563164,876.945,757.152
7761.76316,876.243,745.053
7761.963153,878.336,753.796
7762.163144,872.641,750.709
7762.363139,871.705,742.125
7762.563127,868.593,743.05
7762.763123,867.379,740.419
7762.96312,866.502,741.617
7763.163113,870.974,741.832
7763.363101,867.576,777.87
7763.563094,864.234,764.15
7763.76309,864.758,747.945
7763.963082,869.703,739.432
7764.163076,870.564,752.63
7764.36307,861.324,795.225
7764.563066,855.401,775.821
7764.763057,855.783,761.568
7764.963049,853.504,748.274
7765.16304,851.825,741.421
7765.363037,848.201,726.343
7765.563031,848.154,723.496
7765.763025,856.344,726.323
7765.963014,848.473,732.502
7766.163007,855.759,728.483
7766.362999,853.495,734.712
7766.562998,851.646,738.044
7766.762986,861.707,740.324
7766.962978,863.335,732.11
7767.162973,859.62,723.411
7767.362966,858.677,731.113
7767.562961,858.217,723.494
7767.762949,852.352,738.046
7767.962946,855.289,730.485
7768.162934,852.349,728.797
7768.362931,847.672,715.978
7768.562923,846.828,726.658
7768.762912,854.081,725.815
7768.962907,854.573,722.745
7769.162893,859.097,723.551
7769.362886,854.905,723.669
7769.562882,864.615,728.867
7769.762873,868.58,731.845
7769.962865,863.276,730.864
7770.162852,858.2,712.853
7770.362844,847.276,709.807
7770.562835,851.948,731.245
7770.762833,864.257,730.367
7770.962822,871.12,737.291
7771.162815,864.967,738.627
7771.362806,871.189,747.758
7771.562797,863.015,738.375
7771.762791,860.62,734.455
7771.962779,858.356,729.616
7772.162774,860.874,719.653
7772.362765,859.4,717.838
7772.56276,860.876,721.033
7772.76275,866.241,740.886
7772.96274,869.685,717.649
7773.162733,866.704,737.272
7773.362723,873.568,737.448
7773.562713,869.701,720.691
7773.76271,849.147,708.454
7773.962702,826.555,702.058
7774.162694,845.537,723.817
7774.362681,871.792,729.032
7774.562673,854.863,735.009
7774.762666,863.142,739.426
7774.962656,863.589,751.135
7775.162648,866.711,747.541
7775.362643,868.667,734.695
7775.562632,860.967,720.679
7775.762628,856.21,723.084
7775.962615,849.122,725.367
7776.16261,853.486,755.351
7776.362605,858.4,748.671
